run,phase,preset,probe,mask,seed_key,passes,width,height,warmup_passes,measured_passes,native_render_seconds,ms_per_pass,estimated_total_render_ms,launch_seconds_diagnostic_only,display_gpu,binary_sha256,config_sha256,film_sha256
probe3-uv-s2,measurement,82,3,8,2000006,1024,160,100,8,1016,0.3553070000000005,0.3497116141732288,358.1046929133863,0.8681153000070481,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,f9062900da16ed0d63c90844aa81bfaad7d48de716bd69605f2cfd296363a0a7,9fbffc55dc3cadcc32a375a9014f83d29f3d0dbfe11fb3bf302d6f290786ef9d
probe3-uv-s3,measurement,82,3,8,3000009,1024,160,100,8,1016,0.36391089999999976,0.3581800196850391,366.77634015748004,0.8605271999986144,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,8611677434b26149644a09a9f4c7d476a39362f5d42d823fe0e5d529ef57173e,67c0254814b877373d0c0653d7f520e7cbf362d6b21cbcc21de8923aaade86fe
probe3-uv-s4,measurement,82,3,8,4000012,1024,160,100,8,1016,0.38568830000000115,0.37961446850393815,388.72521574803267,0.9650863999995636,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,1c97a4bf347ab1c3087b18b854d5ef6b17c63503e1bf2ef6fd18605678bd9143,3e5f970ea02ec80001c698bf2cf59963cd48c6b1ae57d0038f67c48c5ca1806b
probe3-uv-s5,measurement,82,3,8,5000015,1024,160,100,8,1016,0.34066579999999985,0.33530098425196836,343.3482078740156,0.8384531000046991,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,53c6c4910b29dd8adeaedf34065287bbe47955cd813d70c9dc5b1163a3ab97aa,f06ca13f7ef468e628dd28a30c8096e9d0ae601a1036954b112bdf147703a5c9
probe3-uv-sphere-s0,measurement,82,3,136,0,1024,160,100,8,1016,0.5580023000000002,0.5492148622047246,562.396018897638,1.070664399987436,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,4b226f455aca1f3760f2c622c952a6649d723ae22d10e628099c00ed09685bfd,0f2f59d2cf6aacd9a16ce1cad48b6571bece2911e9027e708a09b62972e034d7
probe3-uv-sphere-s1,measurement,82,3,136,1000003,1024,160,100,8,1016,0.5620779999999996,0.5532263779527555,566.5038110236217,1.0855807999905664,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,bb1d9247d2907f5fe80db394158384bdf140330b258db77d9349d0ed13779812,e4335b0df1cd1bf68ba1f3ca55f4b35709324e69821067768836e8dd376eb733
probe3-uv-sphere-s2,measurement,82,3,136,2000006,1024,160,100,8,1016,0.5515919999999996,0.5429055118110233,555.9352440944879,1.0598622000106843,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,3e3493f68ecfc9767fc401c794b0d2a095a2a3ca4b806c17d113b1bba47b5a7c,c1e04282387d182bf5df5f482bc9156bede6ca8eb05c17932b19f1aa660297cb
probe3-uv-sphere-s3,measurement,82,3,136,3000009,1024,160,100,8,1016,0.5496294000000007,0.5409738188976385,553.9571905511818,1.081778799998574,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,240f4e986cabb6be546c94a0af73ebd2782372238ada8c5f5b14cbce5bda6c29,3e34f5cf4062db36cc1a2c717e77e7aa955e568c8fbbfcb7c0b49625d4865475
probe3-uv-sphere-s4,measurement,82,3,136,4000012,1024,160,100,8,1016,0.5569563000000001,0.5481853346456693,561.3417826771654,1.0714248000003863,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,340679c3d9cfa4c57e750595e0528ded9f0597e74d20ad404953bc0cc49f5bb9,5cb296518ce037f5aa3e163562d6e3ffc690612efe1632900ed958eea4933745
probe3-uv-sphere-s5,measurement,82,3,136,5000015,1024,160,100,8,1016,0.5113717999999995,0.503318700787401,515.3983496062987,1.0357195999968098,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,efd4b70f24a8eafb28830dde900ae1fa7216eb83a877f7cfff605d3856e4edf2,68cb2d8882df5e3780a5f9e2cc099ce057f4c7dacf9c83954984d31dfeaa22a8
probe3-vt-s0,measurement,82,3,2048,0,1024,160,100,8,1016,0.36855799999999994,0.36275393700787395,371.4600314960629,0.8957465999992564,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,7d40c44d63a1f2d6af0b22f0e2c35ce90dedae92a6c05147355a453e80a8227e,c5d653b0f441748aa9559e546ccc93154b80cdddf9633a0a232ae138cbcb9199
probe3-vt-s1,measurement,82,3,2048,1000003,1024,160,100,8,1016,0.35844960000000065,0.3528047244094495,361.2720377952763,0.8495480999990832,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,320f6322fe5c9032d3447140fb70a63fd39f8842add73598813d5e02db6d6272,377f0adc962f4d9cb8c2e43789049b85e207eb0f9658b3fa4aaac484ff528f60
probe3-vt-s2,measurement,82,3,2048,2000006,1024,160,100,8,1016,0.34280379999999977,0.3374053149606297,345.5030425196848,0.8282351999951061,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,07888b3c8185bb325be98c359d76877c479a335491225e104d3f17c475a27e6f,7cd7c968a94fd4b339681fa56ab195d757a6a3bd4674dfbc37fcbcd2bca03f99
probe3-vt-s3,measurement,82,3,2048,3000009,1024,160,100,8,1016,0.3453537,0.3399150590551181,348.07302047244093,0.833873700001277,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,1dba5152c07f988945b90aa7ff38ad04e00aa530973b1978a903c6496b0d8f14,dbe39e1a31ac9f21b7ff759088ed01de8b76914b0df53036fc676812d3e0e450
probe3-vt-s4,measurement,82,3,2048,4000012,1024,160,100,8,1016,0.34362110000000046,0.3382097440944887,346.3267779527564,0.8814790000033099,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,13127906ee6404a8d59aba41dab1bd0d85d915b0c5d8467eff6cfb6d3382b577,06ed5c1cc7b4d2a180d941f8153315cc007c9997a7840a794f7ca70932ea4dc1
probe3-vt-s5,measurement,82,3,2048,5000015,1024,160,100,8,1016,0.35831219999999936,0.3526694881889757,361.1335559055111,0.8809732000081567,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,3b29ae7e1ca50d131fc1174b1c83458e586ea8e30528ac026051afaf49014e10,857199f21eeaa3e72fca28b12256391f0e89c3ea2951313e9f2f0ec44b9ab8a4
probe4-planes-s0,measurement,82,4,3080,0,1024,160,100,8,1016,0.49663700000000005,0.48881594488188984,500.5475275590552,1.0099558000074467,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,86725373e01fb8c25c117eea4332470c4276894ca340d3d91bee2dd360ab0e51,7930991c1b54e9c24565838da4b034cf4303cbf06d807d342e09688b70cd7f8b
probe4-planes-s1,measurement,82,4,3080,1000003,1024,160,100,8,1016,0.5439379999999999,0.5353720472440944,548.2209763779526,1.0477010000031441,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,d73cbd7879bae20782581f91039407bc567e909d5f662c23d251c62bfe561743,f5e4e068a9248cda996584744a4125c2178fa790745df055855e012838c3b8d9
probe4-planes-s2,measurement,82,4,3080,2000006,1024,160,100,8,1016,0.5672661999999993,0.5583328740157473,571.7328629921252,1.0814977000118233,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,bfd9c14329473bce6986a0fc3c6d63e0fbc2714f25b3f3d9a18dd3f03f21f7f2,468e0ca095775c4050cd9a86c911ba781b130ab9e57212c091ddec2dce795f23
probe4-planes-s3,measurement,82,4,3080,3000009,1024,160,100,8,1016,0.4994526,0.4915872047244095,503.3852976377953,0.9753134999918984,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,531ae82ad828d8d87ee959cddca9ae02af1cb18aa5ffb7420fb8cc6998d769aa,1b5974c1fe19fb585651d09f8f1dd55c8d8e19e52240bbebffb9313e62b44abd
probe4-planes-s4,measurement,82,4,3080,4000012,1024,160,100,8,1016,0.5223432000000001,0.5141173228346458,526.4561385826773,1.0170547000016086,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,9c14cf0b2cc3577a0fc962c55d83ef337bcf5f4a4ac8fc0bf0c2a2c8b991df94,aacc63dd23465b3978c868cf028604575776a4cce1d3597b80e92b18d0596b45
probe4-planes-s5,measurement,82,4,3080,5000015,1024,160,100,8,1016,0.5005717000000002,0.4926886811023624,504.5132094488191,1.0010571000020718,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,cb02d324b6da32eb0c1528aa49db027f15fca2ec7622aef687c8bbfd4cceef28,528c37b81c9fbd13ef955e6e68d112bab5ea58351511e9dc1dff2895ee7c621a
probe4-six-s0,measurement,82,4,3976,0,1024,160,100,8,1016,1.299690299999997,1.2792227362204696,1309.9240818897608,1.8447012999968138,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,b2dc82e30797bcbefc86a10739196b939781c82829ac6f1675339d7749be105a,82095e6dd33e49335c0b6df4bb1ead345baf29a522a455de9ea0fb878e40943a
probe4-six-s1,measurement,82,4,3976,1000003,1024,160,100,8,1016,1.331329699999999,1.310363877952755,1341.8126110236212,1.8703247999947052,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,a39cac12fff62edaf6793c860a7642985d6ceb5bb9aa2458755a9f5ee6578e3b,86f790afc84e8742fcb552e1c9e601855fd4f37baae2f729eb846f099237b2ff
probe4-six-s2,measurement,82,4,3976,2000006,1024,160,100,8,1016,1.3237417000000011,1.3028953740157492,1334.1648629921272,1.8642890000046464,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,1d903c4345b2fbbb6caad858d77fa0305873d58dfc52ad65717fd4fa6f9823b8,c1c0110882184d0684d9b43306f1a9a1bea952b1b7b45616ebd04cf02a223388
probe4-six-s3,measurement,82,4,3976,3000009,1024,160,100,8,1016,1.3068172,1.286237401574803,1317.1070992125983,1.8386100999923656,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c02d4139b8cb4eb101d000ea8120cd29970836c3f6056d843d5b4485ff856146,3d2a2899413c08a241ff23b9406a323bc0c7a7b5abb176100c07b29d7016a9db
probe4-six-s4,measurement,82,4,3976,4000012,1024,160,100,8,1016,1.2888317000000014,1.268535137795277,1298.9799811023636,1.8238825000007637,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,54ffb0f16553d2f27871e5cc956fb3e029e1de3c8588311d4fed9c9f326b7be2,af0f004701fd448a2845b6d10a9b5159b2cf66e89d58d5945eb9897ea235f494
probe4-six-s5,measurement,82,4,3976,5000015,1024,160,100,8,1016,1.2973333000000018,1.2769028543307104,1307.5485228346474,1.836165799992159,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ca87a199703b8006a8a8bd5e28e25f5175e09f0c2378bf08ddf3c0e80201789b,0a123a645612c5217c79ab2c346230f35f07dc9b2da30648b76cd122d4408a3e
probe4-sphere-s0,measurement,82,4,128,0,1024,160,100,8,1016,0.37634280000000037,0.3704161417322838,379.30612913385863,0.8663925000000745,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c3abc61d6f6f78ca80daa9afcc5c0d2e16fbbf76e46affadc7fac07c6ac5a4c6,b62073c1e1d7547194db21a76c68ac1c57990a911888e906e12607a0b6837ab4
probe4-sphere-s1,measurement,82,4,128,1000003,1024,160,100,8,1016,0.39461230000000036,0.3883979330708665,397.7194834645673,0.9280301999970106,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,499b869fe353a9e062dd0927fbe8f92bbe6942416b6f6fa349108cfa332ca593,a8d4592a3edc4e2bdebb41d02ac939547614f20b0f80b6045e36bf4d461b5231
probe4-sphere-s2,measurement,82,4,128,2000006,1024,160,100,8,1016,0.37098509999999985,0.3651428149606297,373.90624251968484,0.8630962000024738,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,cb17738205a624cad4807e3176ca56c2b2e35a90d1612c1bbf4b931fb9ca4db9,7e1ed475036962efe6a292218d9bb64fc31aa323a7c380ce74866d402db29459
probe4-sphere-s3,measurement,82,4,128,3000009,1024,160,100,8,1016,0.3905268,0.3843767716535433,393.6018141732283,0.8737254000006942,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c4971a7ff6cf4e774210027ae68ac0da0c1e05bff445a215bfcadfc7967e7674,4a612ef2ba76bc7be1a0634921cdc5d7fd121fa0317c8d0c7870ce13d7c45690
probe4-sphere-s4,measurement,82,4,128,4000012,1024,160,100,8,1016,0.3578887000000002,0.35225265748031515,360.7067212598427,1.0777001999958884,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,31627c6668c781d13d849575e65ec51429dcd5ac1956aa5d8b5815fc341da652,30a0d66a54648f2b4f30a3b264450104187139c7a420e86be24923c62fb494c2
probe4-sphere-s5,measurement,82,4,128,5000015,1024,160,100,8,1016,0.39074969999999964,0.38459616141732245,393.8264692913382,0.8974274000065634,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,2ccb75f9f957a799fabca90f26d6c4b171340aac1a0b559040559132d9a34d0e,359b729b26d8ccae1d919e74d8e49a04433c4c24151abeee2187e69523350951
probe4-spins-s0,measurement,82,4,896,0,1024,160,100,8,1016,0.8812624,0.8673842519685039,888.201474015748,1.4102262999949744,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,dbc8135d250207f4d33a31e879f2f67f6a4d9f28df8aac381bbe615d2016dde9,923159a0ba7dbf7deb4d469e9bd5ae31c883fa110bc5abbacde63b604de34a93
probe4-spins-s1,measurement,82,4,896,1000003,1024,160,100,8,1016,0.9084824999999992,0.8941756889763771,915.6359055118102,1.401652100001229,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,1c75f2144b5ad699f323fd82eab7ea2df75af570178d670a1ce113530420aa53,7942bdd72f14d1ea93b01a96120e67ccde0013a52115f730e6cbe8ed582a8de5
probe4-spins-s2,measurement,82,4,896,2000006,1024,160,100,8,1016,0.9137192000000005,0.899329921259843,920.9138393700792,1.4482755000062753,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0b493fc13a9984442097c076b81aef1a583ced01ea5336a0938c7228fe43811d,4ef47fb99bda8dc3bb185b67b971ad83f4140173c3814af10aa78cc29919d651
probe4-spins-s3,measurement,82,4,896,3000009,1024,160,100,8,1016,0.9031373000000011,0.8889146653543318,910.2486173228358,1.4076062999956775,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,5aaae2751116d6982b124928056a950e4d0bd9483091dd3d2280e2385b301f74,75d89f4d1de3c959c25885bc75e31a76f25e46c2ce01da686e497e8d79cb2d05
probe4-spins-s4,measurement,82,4,896,4000012,1024,160,100,8,1016,0.8327508999999986,0.8196367125984239,839.307993700786,1.3336584999924526,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,b75fbf7351d449af05abbf92f139fc147684c0c991da6a788f6c8fda9c57f931,d46f67bb9df94e88bb2391685f2556c3c6403aee66001fed64b5134ccda1a8cb
probe4-spins-s5,measurement,82,4,896,5000015,1024,160,100,8,1016,0.9385795999999992,0.923798818897637,945.9699905511803,1.5067998999875272,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,139bf360ce50b23ddfc0a6a950bf849242e1e7824bcd6a81535a509e72a7c596,a09da165fa44a241b6356fa1cc3ee601a830b637188e765bf076f4e694330221
probe4-ut-s0,measurement,82,4,1024,0,1024,160,100,8,1016,0.36076080000000016,0.35507952755905525,363.6014362204726,0.8694251000124495,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,4ea1feea3eadba9a5de9fb14a1e1da413e97655f70d8dc7935ed18cd6ed115d6,d22af10ddd951c527f669a559113a4d6ed017e2709077097e5389c45e8bb5f1b
probe4-ut-s1,measurement,82,4,1024,1000003,1024,160,100,8,1016,0.3748251999999998,0.3689224409448817,377.77657952755885,0.8963994000077946,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,a15d641b6eee3547c67427e0df6382e5d2465385b465db725a6524cbf2e841a8,d72d013b0d333e7e2bc380b0a4d3feb841ff3abba072f87c87524eef43444d42
probe4-ut-s2,measurement,82,4,1024,2000006,1024,160,100,8,1016,0.34216879999999966,0.33678031496062955,344.86304251968465,0.837886499997694,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e38b16b97ce74c937aa64a27179da653251442e17e77e554638efc0fb9cdcf70,23121e2c2a27d3d5f60240d5bd33140f5f3ba80548cb264f8b98e0e54757ebbb
probe4-ut-s3,measurement,82,4,1024,3000009,1024,160,100,8,1016,0.4001687999999997,0.39386692913385796,403.31973543307055,0.8928603000094881,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0773a30ef73001e5e9ce08561041409869bf433e20ef2a0f5a7797261a9d7734,4fd3eb7a10e961457dab1e1dff316faf1a1a2ff5b8846226d672a55e25c17f61
probe4-ut-s4,measurement,82,4,1024,4000012,1024,160,100,8,1016,0.36086299999999993,0.35518011811023614,363.7044409448818,0.904030599995167,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,f8ca7fa87611ebf895b98542c83bdf746232df0824a391780803473413ed302c,99c0053ed8f49d05c1499b59a7c561c255479edd17d3db30a951d45b0abad9c8
probe4-ut-s5,measurement,82,4,1024,5000015,1024,160,100,8,1016,0.36011520000000047,0.3544440944881894,362.95075275590597,0.8529109999944922,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,fcc983d76d9b526ccbbddc4a4879dacb11e3cf26749ffdd16df287e411e9bcf2,e754f112cc4b09db9788cce8e6dfd0b1e86e98f79869450642bffc7637876baa
probe4-uv-s0,measurement,82,4,8,0,1024,160,100,8,1016,0.34810430000000003,0.34262234251968504,350.8452787401575,0.816855899989605,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,efa33e5154c9c843f3107c5b3c01a4c529b9522f0f3a330824a5742247da24ce,e07eb083e779fa136e43898bc2ebe795a1b5588bb3ab92688829a734a3b30fc1
probe4-uv-s1,measurement,82,4,8,1000003,1024,160,100,8,1016,0.34361469999999983,0.33820344488188964,346.320327559055,1.0717118000029586,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,617869f2dfd59f40bffbbe570e45d813468dc408cea5a20820131cf04cbd1e09,ec202cc1e5b276398d14aed61f14d80fee7eb02c3b3524fcd80d39f37e1ce88e
probe4-uv-s2,measurement,82,4,8,2000006,1024,160,100,8,1016,0.3651701000000004,0.3594193897637799,368.0454551181106,0.8646311999909813,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,291997c953e9d3cf1bf3c9b4936d7a8d689e7a7823f8206a2a766add86870527,2e87f4f058438f5563f27c1b427cf45582a648913acc88cef1be53eefdd22596
probe4-uv-s3,measurement,82,4,8,3000009,1024,160,100,8,1016,0.3684352000000003,0.362633070866142,371.3362645669294,0.916031100001419,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e98267566dd94b07852020ec404e1aa4f94b06a4fa55482bc67991f0a6bfa493,e1c5a68414037d1da5a010b3fd60561d8c07889532d3da3e23ee5a6bdf7b4c76
probe4-uv-s4,measurement,82,4,8,4000012,1024,160,100,8,1016,0.36779750000000017,0.362005413385827,370.6935433070868,0.9329910999949789,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,553c3cadde006457ab1748062eac7b1f8c3e60508088de8e3c40f76e1c0457fb,8586990cdd7fdd792ca627e0ac03294c154f06fdd37953fbbb63ccb08fec9148
probe4-uv-s5,measurement,82,4,8,5000015,1024,160,100,8,1016,0.3548856000000001,0.34929685039370084,357.67997480314966,0.8628431999968598,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,8db51862adcf6ce98055f1e3708fde6ebe1143ce7c17cbd919290189ec0a62e2,bd1561469f18c48aad1cf7276509980565f028d29c7ad634170b1f998beda935
probe4-uv-sphere-s0,measurement,82,4,136,0,1024,160,100,8,1016,0.5262152999999995,0.5179284448818893,530.3587275590546,1.043334899994079,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,2e5701ff9fd5e5eb3e0791b5beb771293f0750fc2e805122f69cf513ad98920a,16a15ae28ff5d2c01350b50f39740224b72ad3ee352494bb5962dd5a23c47f0a
probe4-uv-sphere-s1,measurement,82,4,136,1000003,1024,160,100,8,1016,0.5886501000000006,0.57938001968504,593.285140157481,1.106946899992181,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,fe4eee6835908b6bacd78f5394519ed38fece24b96f1eec6f457f70ee6004900,67158a00b7acbdbf785505d879918ede8420da3257f90c5730affa5d104c67f8
probe4-uv-sphere-s2,measurement,82,4,136,2000006,1024,160,100,8,1016,0.5967559000000006,0.5873581692913391,601.4547653543312,1.1235047999944072,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0ad559caf341386746257960e6e76d0455e411f96d8cb3d0ccdc01af40cce894,d4b1ff6a5e03b9c8794d1df5c691413e03d89327abd8ffa116f27870fa6e2802
probe4-uv-sphere-s3,measurement,82,4,136,3000009,1024,160,100,8,1016,0.5684364999999997,0.5594847440944879,572.9123779527556,1.0970080999977654,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,7d8e79c2d5a80057e9709fe495bd3235b8c0c94580ca67b8f6a9fd296007b7c2,f65a343101718f5d5b4d8942edc1e8542dba8f9e4e8f304a377de005701deac0
probe4-uv-sphere-s4,measurement,82,4,136,4000012,1024,160,100,8,1016,0.5505521999999999,0.5418820866141733,554.8872566929134,1.0751314999943133,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c1f12856e0c275eec45243682a3d6de6255569ae76ca673e72c7566099a062db,0223e24acbcda86e2753ea04d27f67edc4d98b61420ede2c8faf180e5869eba5
probe4-uv-sphere-s5,measurement,82,4,136,5000015,1024,160,100,8,1016,0.5557045999999995,0.5469533464566925,560.0802267716531,1.0727932000008877,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,eca77e9b16d43e1ad3d03b583c10f2f89020d28a00d58a32dead3b7642de93cf,e5ee1f4f1cfb9b7ffb3a41a7cd9224304e4cb229f894f670fdac7813c4930b79
probe4-vt-s0,measurement,82,4,2048,0,1024,160,100,8,1016,0.36636419999999986,0.3605946850393699,369.2489574803148,0.887859100010246,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,65056f4e888132048ec47b86f9acba353feb71df91a95aafc133d3f99fb153f4,9bd571b9aa1e0e7041ad2aa37ca3db1b2286ed923593d86a5a989102fcbec4e0
